CD_CVM,receita,cpv,vendas,sga,ebit,pdd,caixa,estoques,ativo_total,intangivel,software,divida,pessoal,depreciacao,fco,template,pdd_fonte,alerta_receita,DENOM_CIA,setor_cvm,categoria_cvm,mercado_cvm,origem_dfp,setor,setor_fonte,ebitda,divida_liquida
26107,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,4000.0,0.0,,0.0,0.0,0.0,0.0,padrao,dva,False,CIA SECURITIZADORA DE CRED. FIN. CARTÕES CONSIGNADOS II,Securitização de Recebíveis,Categoria B,BALCÃO ORGANIZADO,individual,financeiro,cvm,0.0,-4000.0
26123,5739367000.0,3953066000.0,0.0,1361332000.0,-1990415000.0,0.0,509549000.0,185477000.0,7130514000.0,2682389000.0,,3798816000.0,722921000.0,297394000.0,-118627000.0,padrao,dva,False,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,Serviços Médicos,Categoria A,,consolidado,saude_educacao,cvm,-1693021000.0,3289267000.0
26158,340436000.0,121626000.0,0.0,9986000.0,208824000.0,0.0,129535000.0,714000.0,906228000.0,60761000.0,,732127000.0,11557000.0,37554000.0,156319000.0,padrao,dva,False,ESSENTIA PCHS S.A.,Energia Elétrica,Categoria B,,consolidado,utilities,cvm,246378000.0,602592000.0
26166,3192356000.0,1902332000.0,852716000.0,183724000.0,211060000.0,87000.0,82213000.0,227167000.0,2381160000.0,11522000.0,,1257500000.0,470460000.0,140413000.0,195378000.0,padrao,dva,False,GRUPO FARTURA DE HORTIFRUT S.A.,Comércio (Atacado e Varejo),Categoria A,,consolidado,varejo,cvm,351473000.0,1175287000.0
26174,3575301000.0,2735680000.0,0.0,121981000.0,612908000.0,150000.0,810873000.0,0.0,10426998000.0,814195000.0,,4078036000.0,157614000.0,397456000.0,1012478000.0,padrao,dva,False,AUREN OPERAÇÕES S.A.,Emp. Adm. Part. - Energia Elétrica,Categoria A,BOLSA,consolidado,utilities,cvm,1010364000.0,3267163000.0
26182,1370896000.0,1130225000.0,144626000.0,56966000.0,62010000.0,11987000.0,392580000.0,625220000.0,2362214000.0,167696000.0,,937256000.0,309413000.0,35229000.0,100889000.0,padrao,dva,False,LABORATÓRIO TEUTO BRASILEIRO S.A.,Farmacêutico e Higiene,Categoria A,,individual,saude_educacao,cvm,97239000.0,544676000.0
26190,8157897000.0,7166933000.0,241700000.0,308812000.0,542560000.0,4112000.0,2017378000.0,1081477000.0,7068495000.0,8289000.0,,3291079000.0,421141000.0,104396000.0,-25658000.0,padrao,dva,False,CARAMURU ALIMENTOS S.A.,Alimentos,Categoria A,,consolidado,industria,cvm,646956000.0,1273701000.0
26204,550447000.0,321317000.0,0.0,80368000.0,119803000.0,52000.0,274120000.0,0.0,1785599000.0,77148000.0,,349115000.0,129377000.0,87465000.0,112608000.0,padrao,dva,False,BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.,Brinquedos e Lazer,Categoria A,BALCÃO ORGANIZADO,consolidado,industria,cvm,207268000.0,74995000.0
26239,20806000.0,20809000.0,0.0,0.0,-3000.0,0.0,20000.0,0.0,25000.0,0.0,,0.0,0.0,0.0,-65000.0,padrao,dva,False,TRV XLIII SECURITIZADORA DE CREDITOS MERCANTIS S.A.,Securitização de Recebíveis,Categoria B,,individual,financeiro,cvm,-3000.0,-20000.0
26255,4928547000.0,2869543000.0,966282000.0,534561000.0,651119000.0,0.0,305224000.0,699093000.0,4407087000.0,181705000.0,,1476180000.0,733167000.0,189789000.0,484524000.0,padrao,dva,False,TIGRE S.A. PARTICIPAÇÕES,"Construção Civil, Mat. Constr. e Decoração",Categoria B,,consolidado,construcao,cvm,840908000.0,1170956000.0
26280,5788986000.0,5247610000.0,0.0,376848000.0,264202000.0,5156000.0,972913000.0,3960000.0,17658612000.0,737833000.0,,5627945000.0,211822000.0,421800000.0,76667000.0,padrao,dva,False,COMERC ENERGIA S.A.,Energia Elétrica,Categoria A,,consolidado,utilities,cvm,686002000.0,4655032000.0
26328,517193000.0,277436000.0,0.0,107592000.0,132873000.0,0.0,222904000.0,0.0,1867382000.0,1507662000.0,,894021000.0,89570000.0,86001000.0,23162000.0,padrao,dva,False,AUSTRAVIAS S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,Categoria B,,consolidado,outros,padrao,218874000.0,671117000.0
26352,1371224000.0,537149000.0,0.0,50109000.0,783812000.0,0.0,406457000.0,0.0,4502084000.0,3629553000.0,,3633034000.0,54093000.0,224151000.0,350988000.0,padrao,dre,False,RODOVIAS DO BRASIL HOLDING S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,Categoria B,,consolidado,outros,padrao,1007963000.0,3226577000.0
26379,2042101000.0,582923000.0,900625000.0,190400000.0,373082000.0,0.0,308540000.0,90200000.0,2808400000.0,34029000.0,,1075287000.0,710317000.0,213305000.0,406769000.0,padrao,dva,False,MADERO INDÚSTRIA E COMÉRCIO S.A.,Alimentos,Categoria A,,consolidado,industria,cvm,586387000.0,766747000.0
26395,304738000.0,12673000.0,0.0,37768000.0,643869000.0,717000.0,110757000.0,0.0,5163887000.0,0.0,,1233590000.0,9438000.0,2510000.0,92302000.0,padrao,dva,False,ALMEIDA JUNIOR SHOPPING CENTERS S.A.,Emp. Adm. Part. - Comércio (Atacado e Varejo),Categoria A,,consolidado,varejo,cvm,646379000.0,1122833000.0
26409,1729145000.0,604430000.0,220975000.0,464422000.0,434501000.0,78074000.0,680022000.0,0.0,7267187000.0,3349420000.0,,3520391000.0,195514000.0,459732000.0,852573000.0,padrao,dva,False,VERO S.A.,Telecomunicações,Categoria A,,individual,utilities,cvm,894233000.0,2840369000.0
26417,329215000.0,0.0,0.0,0.0,131078000.0,1082000.0,78478000.0,0.0,395454000.0,7550000.0,,0.0,123398000.0,4055000.0,31893000.0,padrao,dre,False,OLIVEIRA TRUST S.A.,Intermediação Financeira,Categoria A,,consolidado,financeiro,cvm,135133000.0,-78478000.0
26425,1588851000.0,1222862000.0,170241000.0,94142000.0,240089000.0,6281000.0,665147000.0,501199000.0,4039262000.0,4216000.0,,1811667000.0,167162000.0,108585000.0,420916000.0,padrao,dva,False,AÇO VERDE DO BRASIL S.A,Metalurgia e Siderurgia,Categoria B,BALCÃO ORGANIZADO,individual,commodities,cvm,348674000.0,1146520000.0
26433,0.0,0.0,0.0,198787.0,-198787.0,0.0,18116.0,0.0,18231.0,0.0,,0.0,0.0,0.0,-200248.0,padrao,dva,False,ALVAREZ & MARSAL INVESTIMENTOS I S.A.,Emp. Adm. Part. - Sem Setor Principal,Categoria A,,individual,outros,padrao,-198787.0,-18116.0
26441,6393211000.0,5302166000.0,0.0,226798000.0,1196168000.0,0.0,1912778000.0,0.0,21670384000.0,2186716000.0,,12297059000.0,100005000.0,809589000.0,198820000.0,padrao,dva,False,SERENA ENERGIA S.A.,Emp. Adm. Part. - Energia Elétrica,Categoria B,,consolidado,utilities,cvm,2005757000.0,10384281000.0
26468,579693000.0,444712000.0,0.0,67936000.0,51477000.0,17481000.0,49703000.0,16858000.0,2179953000.0,1180510000.0,,91743000.0,140787000.0,70788000.0,42262000.0,padrao,dva,False,HOSPITAL ANCHIETA S.A.,Serviços Médicos,Categoria B,,consolidado,saude_educacao,cvm,122265000.0,42040000.0
26484,1565858000.0,726082000.0,2000.0,38539000.0,795395000.0,5000.0,496654000.0,4807000.0,7136644000.0,206000.0,,3547997000.0,75044000.0,353921000.0,1250345000.0,padrao,dva,False,RUMO MALHA CENTRAL S.A.,Serviços Transporte e Logística,Categoria B,,individual,outros,padrao,1149316000.0,3051343000.0
26506,1589920000.0,1110911000.0,235261000.0,102106000.0,159395000.0,8299000.0,316071000.0,407197000.0,1782336000.0,103318000.0,,126924000.0,486358000.0,54805000.0,161961000.0,padrao,dre,False,LUPO S.A.,Comércio (Atacado e Varejo),Categoria A,,consolidado,varejo,cvm,214200000.0,-189147000.0
26514,106268000.0,87444000.0,0.0,5260000.0,11047000.0,0.0,135170000.0,4366000.0,558139000.0,7708000.0,,269485000.0,4289000.0,33060000.0,104078000.0,padrao,dva,False,ASA BRANCA HOLDING S.A.,Emp. Adm. Part. - Energia Elétrica,Categoria B,,consolidado,utilities,cvm,44107000.0,134315000.0
26522,3712346000.0,2700360000.0,211088000.0,120871000.0,745139000.0,0.0,1470898000.0,617953000.0,7453275000.0,809000.0,,3813881000.0,232135000.0,402584000.0,457408000.0,padrao,dva,False,CERRADINHO BIOENERGIA S.A.,"Agricultura (Açúcar, Álcool e Cana)",Categoria A,BALCÃO ORGANIZADO,consolidado,commodities,cvm,1147723000.0,2342983000.0
26565,816591000.0,524243000.0,0.0,23728000.0,268671000.0,0.0,85660000.0,0.0,6205521000.0,3758086000.0,,3481409000.0,33607000.0,119093000.0,388638000.0,padrao,dva,False,HOLDING DO ARAGUAIA S.A.,Serviços Transporte e Logística,Categoria B,,consolidado,outros,padrao,387764000.0,3395749000.0
26581,439821000.0,363762000.0,0.0,19377000.0,56676000.0,0.0,32980000.0,0.0,1772042000.0,1541868000.0,,811413000.0,22227000.0,51788000.0,122225000.0,padrao,dva,False,CONCESSIONÁRIA ECOVIAS DO CERRADO S.A.,Serviços Transporte e Logística,Categoria B,BALCÃO ORGANIZADO,individual,outros,padrao,108464000.0,778433000.0
26590,1088657000.0,319025000.0,0.0,95065000.0,673089000.0,0.0,236262000.0,50297000.0,1850025000.0,722000.0,,1140444000.0,44816000.0,58523000.0,466266000.0,padrao,dva,False,AURA ALMAS MINERAÇÃO S.A.,Emp. Adm. Part. - Extração Mineral,Categoria B,BALCÃO ORGANIZADO,consolidado,commodities,cvm,731612000.0,904182000.0
26603,719786000.0,447725000.0,0.0,200003000.0,77258000.0,83318000.0,190977000.0,36282000.0,1149586000.0,399545000.0,,829691000.0,149243000.0,59077000.0,30017000.0,padrao,dva,False,GSH CORP PARTICIPAÇÕES S.A.,Serviços Médicos,Categoria A,,consolidado,saude_educacao,cvm,136335000.0,638714000.0
26611,0.0,0.0,0.0,23873000.0,-25931000.0,0.0,1439249000.0,0.0,1453137000.0,0.0,,393779000.0,24227000.0,85000.0,-214103000.0,padrao,dva,False,MNLT S.A.,Emp. Adm. Part. - Sem Setor Principal,Categoria B,,individual,outros,padrao,-25846000.0,-1045470000.0
26620,13176952000.0,11026216000.0,0.0,648963000.0,2316124000.0,696000.0,3826127000.0,0.0,48727388000.0,7201637000.0,,24685323000.0,430621000.0,1550238000.0,1394795000.0,padrao,dva,False,AUREN ENERGIA S.A.,Energia Elétrica,Categoria A,BOLSA,consolidado,utilities,cvm,3866362000.0,20859196000.0
26638,816591000.0,519035000.0,0.0,23369000.0,274238000.0,0.0,84213000.0,0.0,5840574000.0,3415797000.0,,1893926000.0,33569000.0,113884000.0,392469000.0,padrao,dva,False,CONCESSIONARIA ECOVIAS DO ARAGUAIA S.A.,Serviços Transporte e Logística,Categoria B,,individual,outros,padrao,388122000.0,1809713000.0
26646,3498268000.0,2255366000.0,382688000.0,612675000.0,267070000.0,35419000.0,376938000.0,1088655000.0,4303569000.0,635418000.0,,1347192000.0,277713000.0,66027000.0,336029000.0,padrao,dva,False,CANTU STORE S.A.,Emp. Adm. Part. - Comércio (Atacado e Varejo),Categoria A,,consolidado,varejo,cvm,333097000.0,970254000.0
26654,350646000.0,16712000.0,0.0,8972000.0,213050000.0,0.0,27563000.0,0.0,2955692000.0,497000.0,,1085793000.0,10119000.0,300000.0,256904000.0,padrao,dva,False,TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.,Energia Elétrica,Categoria B,,individual,utilities,cvm,213350000.0,1058230000.0
26662,135965000.0,17582000.0,0.0,3627000.0,88666000.0,0.0,15620000.0,0.0,1113587000.0,196000.0,,389724000.0,4584000.0,187000.0,83149000.0,padrao,dva,False,ARGO V TRANSMISSÃO DE ENERGIA S.A.,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,88853000.0,374104000.0
26670,120096000.0,15424000.0,0.0,3353000.0,57182000.0,0.0,42569000.0,0.0,1048955000.0,287000.0,,273527000.0,4665000.0,169000.0,79962000.0,padrao,dva,False,ARGO VI TRANSMISSÃO DE ENERGIA S.A.,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,57351000.0,230958000.0
26697,237913000.0,138798000.0,0.0,6749000.0,85924000.0,0.0,3238000.0,0.0,1291720000.0,34930000.0,,868413000.0,10466000.0,47186000.0,124738000.0,padrao,dva,False,FOZ DO RIO CLARO ENERGIA S.A.,Emp. Adm. Part. - Energia Elétrica,Categoria B,,consolidado,utilities,cvm,133110000.0,865175000.0
26700,12478397000.0,4301359000.0,4179493000.0,2189802000.0,2044378000.0,0.0,264439000.0,2119152000.0,18612918000.0,5695108000.0,,9585148000.0,3429114000.0,588792000.0,2527609000.0,padrao,dva,False,EUROFARMA LABORATÓRIOS S.A.,Farmacêutico e Higiene,Categoria A,BOLSA,consolidado,saude_educacao,cvm,2633170000.0,9320709000.0
26719,216301000.0,35470000.0,0.0,17308000.0,182194000.0,0.0,84255000.0,0.0,2338101000.0,47000.0,,985892000.0,13409000.0,52000.0,60485000.0,padrao,dva,False,MANAUS TRANSMISSORA DE ENERGIA S.A,Energia Elétrica,Categoria B,,individual,utilities,cvm,182246000.0,901637000.0
26727,1734252000.0,1132554000.0,0.0,79050000.0,523900000.0,28167000.0,29252000.0,0.0,9064072000.0,7618213000.0,,8471222000.0,118030000.0,251717000.0,-1485645000.0,padrao,dva,False,IGUÁ RIO DE JANEIRO S.A.,"Emp. Adm. Part. - Saneamento, Serv. Água e Gás",Categoria B,,individual,utilities,cvm,775617000.0,8441970000.0
26735,2373097000.0,1495607000.0,0.0,564507000.0,317809000.0,76140000.0,45750000.0,12028000.0,12001372000.0,9883309000.0,,7594541000.0,115598000.0,294521000.0,192147000.0,padrao,dva,False,ÁGUAS DO RIO 1 SPE S.A.,"Saneamento, Serv. Água e Gás",Categoria B,BOLSA,individual,utilities,cvm,612330000.0,7548791000.0
26743,5054133000.0,3221420000.0,0.0,1146214000.0,699293000.0,164940000.0,118979000.0,10208000.0,13059177000.0,9671312000.0,,8513047000.0,158423000.0,394016000.0,411792000.0,padrao,dva,False,ÁGUAS DO RIO 4 SPE S.A.,"Saneamento, Serv. Água e Gás",Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,1093309000.0,8394068000.0
26760,5464805000.0,4129764000.0,589621000.0,351506000.0,469583000.0,2512000.0,87445000.0,958172000.0,3301830000.0,5540000.0,,1553178000.0,277240000.0,66907000.0,103133000.0,padrao,dva,False,TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.,Comércio (Atacado e Varejo),Categoria A,,consolidado,varejo,cvm,536490000.0,1465733000.0
26786,1170283000.0,376676000.0,188475000.0,135985000.0,284968000.0,6365000.0,403501000.0,439000.0,1002431000.0,448909000.0,,28919000.0,559907000.0,53126000.0,346691000.0,padrao,dva,False,SENIOR SISTEMAS S.A.,Comunicação e Informática,Categoria A,,consolidado,tecnologia,cvm,338094000.0,-374582000.0
26808,19202210000.0,16279347000.0,130412000.0,431046000.0,2077909000.0,99365000.0,400104000.0,136475000.0,24647570000.0,11868128000.0,,8985212000.0,773445000.0,712266000.0,1639752000.0,padrao,dva,False,COPEL DISTRIBUIÇÃO S.A.,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,2790175000.0,8585108000.0
26824,5629000.0,5629000.0,0.0,0.0,0.0,0.0,1000.0,0.0,13981000.0,0.0,,13822000.0,0.0,0.0,-79000.0,padrao,dva,False,TRAVESSIA SECURITIZADORA DE CRÉDITOS MERCANTIS VI S.A.,Securitização de Recebíveis,Categoria B,,individual,financeiro,cvm,0.0,13821000.0
26859,547564000.0,481017000.0,0.0,32611000.0,33936000.0,0.0,176837000.0,0.0,1874316000.0,1394216000.0,,698880000.0,31532000.0,29209000.0,89314000.0,padrao,dva,False,CONCESSIONÁRIA CATARINENSE DE RODOVIAS S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,Categoria B,,individual,outros,padrao,63145000.0,522043000.0
26867,4411560000.0,2400221000.0,697781000.0,845895000.0,660619000.0,7109000.0,1228159000.0,982732000.0,6601250000.0,654950000.0,,3221944000.0,1109207000.0,144547000.0,825144000.0,padrao,dva,False,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.,Farmacêutico e Higiene,Categoria B,,consolidado,saude_educacao,cvm,805166000.0,1993785000.0
26875,1693826000.0,1448890000.0,0.0,62968000.0,182076000.0,0.0,423034000.0,5452000.0,4697958000.0,3907963000.0,,2715168000.0,119651000.0,208770000.0,447833000.0,padrao,dva,False,EIXO SP CONCESSIONÁRIA DE RODOVIAS S.A.,Serviços Transporte e Logística,Categoria B,BALCÃO ORGANIZADO,individual,outros,padrao,390846000.0,2292134000.0
26883,0.0,0.0,0.0,4000.0,144325000.0,0.0,4280000.0,0.0,489916000.0,0.0,,251871000.0,51000.0,0.0,76695000.0,padrao,dva,False,BSB ENERGÉTICA S.A.,Emp. Adm. Part. - Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,144325000.0,247591000.0
26891,728479000.0,178359000.0,0.0,1913000.0,530097000.0,0.0,52694000.0,0.0,3361098000.0,1925048000.0,,1273226000.0,30851000.0,86095000.0,419204000.0,padrao,dva,False,ELETRORIVER S.A.,Emp. Adm. Part. - Energia Elétrica,Categoria B,,consolidado,utilities,cvm,616192000.0,1220532000.0
26913,755306000.0,541561000.0,3123000.0,43724000.0,159602000.0,1119000.0,92278000.0,0.0,1568579000.0,1324168000.0,,984034000.0,46147000.0,173382000.0,257179000.0,padrao,dva,False,VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.,Serviços Transporte e Logística,Categoria B,,individual,varejo,nome,332984000.0,891756000.0
26921,446339000.0,301403000.0,0.0,32750000.0,113555000.0,106000.0,46445000.0,20643000.0,1209476000.0,12675000.0,,899756000.0,30471000.0,33776000.0,39289000.0,padrao,dva,False,REGENERA RIO S.A.,"Saneamento, Serv. Água e Gás",Categoria B,,individual,utilities,cvm,147331000.0,853311000.0
26948,220436.0,128433.0,0.0,13242.0,81477.0,0.0,33677.0,0.0,981771.0,43291.0,,711834.0,2796.0,56439.0,132247.0,padrao,dva,False,ELEA DIGITAL INFRAESTRUTURA E REDES DE TELECOMUNICAÇÕES S.A.,Comunicação e Informática,Categoria B,,consolidado,tecnologia,cvm,137916.0,678157.0
26956,1738742000.0,1204836000.0,0.0,137989000.0,328738000.0,0.0,429026000.0,38508000.0,5804468000.0,1217000.0,,5507857000.0,566083000.0,177884000.0,-245376000.0,padrao,dva,False,OCEÂNICA ENGENHARIA E CONSULTORIA S.A.,Emp. Adm. Part. - Petróleo e Gás,Categoria A,,consolidado,commodities,cvm,506622000.0,5078831000.0
26980,2829299000.0,1918763000.0,247899000.0,276355000.0,370218000.0,742000.0,427524000.0,611492000.0,2897110000.0,92730000.0,,1320382000.0,416114000.0,72893000.0,492520000.0,padrao,dva,False,BORRACHAS VIPAL S.A.,Petroquímicos e Borracha,Categoria A,BALCÃO ORGANIZADO,consolidado,commodities,cvm,443111000.0,892858000.0
26999,971936000.0,665944000.0,0.0,176816000.0,66690000.0,63488000.0,353874000.0,7342000.0,4549800000.0,3307070000.0,,3262452000.0,55939000.0,125524000.0,254353000.0,padrao,dre,False,BRK AMBIENTAL - REGIÃO METROPOLITANA DE MACEIÓ S.A.,"Emp. Adm. Part. - Saneamento, Serv. Água e Gás",Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,192214000.0,2908578000.0
27014,12619850000.0,7753981000.0,2509762000.0,724209000.0,1862464000.0,0.0,882968000.0,942226000.0,12032349000.0,2462488000.0,,1772326000.0,1394585000.0,775285000.0,2254114000.0,padrao,dva,False,SOLAR BEBIDAS S.A.,Bebidas e Fumo,Categoria A,,consolidado,industria,cvm,2637749000.0,889358000.0
27022,7049844000.0,6217375000.0,1029272000.0,1994135000.0,-14252289000.0,0.0,1912758000.0,0.0,22428597000.0,1447986000.0,,2505097000.0,831323000.0,3517005000.0,877916000.0,padrao,dva,False,V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.,Telecomunicações,Categoria B,,consolidado,utilities,cvm,-10735284000.0,592339000.0
27049,877017000.0,513138000.0,0.0,151034000.0,225787000.0,22385000.0,202332000.0,0.0,2983796000.0,466553000.0,,1505116000.0,193108000.0,158065000.0,73304000.0,padrao,dva,False,ORIZON MEIO AMBIENTE S.A.,"Saneamento, Serv. Água e Gás",Categoria B,,consolidado,utilities,cvm,383852000.0,1302784000.0
27057,2259078000.0,776278000.0,408815000.0,257623000.0,587953000.0,225415000.0,69510000.0,0.0,6093744000.0,4124690000.0,,2350694000.0,578195000.0,224600000.0,374968000.0,padrao,dva,False,VITRU EDUCAÇÃO S.A.,Educação,Categoria A,,consolidado,saude_educacao,cvm,812553000.0,2281184000.0
27065,2761222000.0,2613978000.0,19251000.0,1232776000.0,-1082716000.0,747000.0,642932000.0,205885000.0,48704042000.0,21885000.0,,150307000.0,1802464000.0,838441000.0,778567000.0,padrao,dva,False,COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ,Serviços Transporte e Logística,Categoria B,BALCÃO ORGANIZADO,individual,outros,padrao,-244275000.0,-492625000.0
27073,3514178000.0,2165381000.0,36121000.0,326580000.0,967840000.0,20177000.0,432732000.0,79552000.0,7361214000.0,1991553000.0,,3223800000.0,825804000.0,335627000.0,405948000.0,padrao,dva,False,SOLVI ESSENCIS AMBIENTAL S.A.,"Saneamento, Serv. Água e Gás",Categoria B,,consolidado,utilities,cvm,1303467000.0,2791068000.0
27081,167000.0,104000.0,0.0,11215000.0,-12443000.0,0.0,7585000.0,0.0,37815000.0,0.0,,27384000.0,8987000.0,104000.0,-3600000.0,padrao,dva,False,NOVA SOCIEDADE DE NAVEGAÇÃO S.A.,Emp. Adm. Part. - Petróleo e Gás,Categoria B,,individual,commodities,cvm,-12339000.0,19799000.0
27090,26624721000.0,12266584000.0,5959682000.0,1737355000.0,6341139000.0,765783000.0,3635544000.0,357204000.0,58436706000.0,14592523000.0,2928718000.0,9296401000.0,1254076000.0,7077687000.0,13153839000.0,padrao,dva,False,TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.,Telecomunicações,Categoria B,,consolidado,utilities,cvm,13418826000.0,5660857000.0
27103,6408632000.0,2436220000.0,0.0,192935000.0,3840492000.0,1321000.0,878956000.0,0.0,33011919000.0,8184831000.0,,4595134000.0,291891000.0,753403000.0,2745117000.0,padrao,dre,False,CHINA THREE GORGES BRASIL ENERGIA S.A.,Energia Elétrica,Categoria A,,consolidado,utilities,cvm,4593895000.0,3716178000.0
27146,1175553000.0,874827000.0,0.0,321645000.0,-19497000.0,181540000.0,243812000.0,12377000.0,4224670000.0,2813021000.0,,3549761000.0,113693000.0,71198000.0,21127000.0,padrao,dva,False,RIO+ SANEAMENTO BL 3 S.A.,"Saneamento, Serv. Água e Gás",Categoria B,,individual,utilities,cvm,51701000.0,3305949000.0
27154,364017000.0,189330000.0,0.0,17791000.0,121671000.0,0.0,709888000.0,3101000.0,3291867000.0,1855015000.0,,1378923000.0,37673000.0,4668000.0,116224000.0,padrao,dva,False,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,Energia Elétrica,Categoria B,,consolidado,utilities,cvm,126339000.0,669035000.0
27162,4201733000.0,3131252000.0,323436000.0,212665000.0,537800000.0,35119000.0,1490101000.0,0.0,8216244000.0,253392000.0,,4756949000.0,249273000.0,587725000.0,2000.0,padrao,dva,False,UNIDAS LOCADORA S.A.,Serviços Transporte e Logística,Categoria B,,consolidado,outros,padrao,1125525000.0,3266848000.0
27189,29416000000.0,23259000000.0,1090000000.0,1646000000.0,4062000000.0,20000000.0,4613000000.0,4048000000.0,49896000000.0,8774000000.0,,15225000000.0,1201000000.0,999000000.0,3647000000.0,padrao,dva,False,VOTORANTIM CIMENTOS S.A.,"Construção Civil, Mat. Constr. e Decoração",Categoria A,,consolidado,construcao,cvm,5061000000.0,10612000000.0
27197,359957000.0,235657000.0,8411000.0,52960000.0,63324000.0,207000.0,11935000.0,4852000.0,937622000.0,10441000.0,,810156000.0,7914000.0,27478000.0,-374773000.0,padrao,dva,False,TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.,Serviços Transporte e Logística,Categoria B,,consolidado,outros,padrao,90802000.0,798221000.0
27219,2536575000.0,1730260000.0,228447000.0,84386000.0,496403000.0,14475000.0,91722000.0,115067000.0,2545475000.0,153660000.0,,963476000.0,174926000.0,293563000.0,839818000.0,padrao,dva,False,GRANJA FARIA S.A.,Alimentos,Categoria A,,consolidado,industria,cvm,789966000.0,871754000.0
27227,1784893000.0,1000491000.0,0.0,218912000.0,578513000.0,0.0,1133360000.0,135606000.0,6137047000.0,238945000.0,,3701239000.0,228092000.0,168180000.0,955116000.0,padrao,dva,False,ORIGEM ENERGIA S.A.,Petróleo e Gás,Categoria A,,consolidado,commodities,cvm,746693000.0,2567879000.0
27235,238454000.0,242459000.0,27498000.0,29380000.0,-61501000.0,1562000.0,83532000.0,4973000.0,678540000.0,1922000.0,,334265000.0,35156000.0,85497000.0,170182000.0,padrao,dva,False,VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.,"Máquinas, Equipamentos, Veículos e Peças",Categoria B,,individual,industria,cvm,23996000.0,250733000.0
27243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,padrao,dva,False,CLI SUL S.A.,Serviços Transporte e Logística,Categoria B,,consolidado,outros,padrao,0.0,0.0
27251,3381232000.0,1207748000.0,226629000.0,818120000.0,974919000.0,148146000.0,110412000.0,0.0,7851870000.0,4474216000.0,,2868506000.0,888594000.0,297250000.0,784969000.0,padrao,dva,False,INSPIRALI EDUCAÇÃO S.A.,Educação,Categoria B,,consolidado,saude_educacao,cvm,1272169000.0,2758094000.0
27260,955118000.0,381753000.0,0.0,133905000.0,336291000.0,0.0,651631000.0,9703000.0,3182194000.0,1276007000.0,,1831957000.0,126508000.0,219740000.0,603352000.0,padrao,dva,False,CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,Serviços Transporte e Logística,Categoria B,BALCÃO NÃO ORGANIZADO,consolidado,outros,padrao,556031000.0,1180326000.0
27294,315123000.0,434318000.0,0.0,42143000.0,-77052000.0,0.0,27057000.0,0.0,882419000.0,631682000.0,,471030000.0,25997000.0,11414000.0,-21591000.0,padrao,dva,False,CONCESSIONARIA ROTA DE SANTA MARIA S.A,Serviços Transporte e Logística,Categoria B,BOLSA,individual,outros,padrao,-65638000.0,443973000.0
27316,184691000.0,56605000.0,0.0,24368000.0,105587000.0,484000.0,93100000.0,0.0,1371809000.0,2417000.0,,1160658000.0,13215000.0,56895000.0,51403000.0,padrao,dre,True,"BRAZIL TOWER, CESSÃO DE INFRA-ESTRUTURAS S.A",Telecomunicações,Categoria B,BALCÃO ORGANIZADO,consolidado,utilities,cvm,162482000.0,1067558000.0
27324,532959000.0,244768000.0,1847000.0,111637000.0,203200000.0,4729000.0,158368000.0,8173000.0,1624805000.0,248785000.0,,1283625000.0,73463000.0,154773000.0,139908000.0,padrao,dva,False,VOKE S.A.,Emp. Adm. Part. - Comunicação e Informática,Categoria A,,consolidado,tecnologia,cvm,357973000.0,1125257000.0
27332,329672000.0,258745000.0,0.0,2454000.0,69502000.0,0.0,25160000.0,0.0,2464749000.0,489000.0,,1486728000.0,5129000.0,100671000.0,39379000.0,padrao,dva,False,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,Energia Elétrica,Categoria B,,consolidado,utilities,cvm,170173000.0,1461568000.0
